ip,port,err,checkurl,g_idx
108.187.44.192,3129,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,5
108.187.44.192,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,5
108.187.44.192,3129,asyncio.exceptions.TimeoutError,https://www.myip.com/,5
108.187.44.192,3129,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,5
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://www.myip.com/,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,6
108.187.44.223,3129,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,6
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://www.myip.com/,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,7
108.187.44.49,3129,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,7
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://www.myip.com/,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,8
108.187.44.7,3129,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,8
108.187.44.89,3129,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,9
108.187.44.89,3129,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,9
108.187.44.89,3129,asyncio.exceptions.TimeoutError,https://www.myip.com/,9
108.187.44.89,3129,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,9
108.187.44.89,3129,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,9
108.187.44.89,3129,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,9
